CID,item_type_id,item_type,size,date,Category,grade,outlet_id,qtym,Net Price,tmtm,division,item_type_id,rm,wire,noc,tlcolt,ecoInd,Area (km)^2,dfc,population,literacy_rate,pcx,uses,appliation group
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),29-08-22,Domestic,Grade3,3236,200,31986,370,15,186,10,7,5,100,Medium,465,59,492792,0.99,70.55,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),29-08-22,Domestic,Grade3,3394,100,14216,185,19,186,10,7,4,150,Medium,3403.48,186.5,2120380,0.66,43.2,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),29-08-22,Domestic,Grade3,3438,1000,124390,1850,20,372,20,14,4,150,Low,6.45,8.8,500373,0.779,41.9,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),29-08-22,Domestic,Grade3,3719,300,47979,555,48,558,30,21,6,100,High,246,259,431748,0.782,57.9,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,1002,200,27010.4,370,20,372,20,14,4,180,Medium,683.04,29,3658027,0.506,51.75,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,1004,200,31986,370,16,186,10,7,7,425,High,5283,253,9352719,0.46,58.9,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,2227,100,15993,185,17,186,10,7,3,350,High,2407,249.2,3136413,0.759,47.4,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,3236,200,31986,370,15,186,10,7,5,100,Medium,465,59,492792,0.99,70.55,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,3438,111,13807.29,205.35,10,186,10,7,4,150,Low,6.45,8.8,500373,0.779,41.9,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,3442,100,15993,185,18,186,10,7,4,280,Medium,1810,386.6,1735062,0.674,49.43,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),30-08-22,Domestic,Grade3,3632,100,14216,185,12,186,10,7,4,150,Low,2810,154.2,2839136,0.488,34.9,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),31-08-22,Domestic,Grade3,1003,100,13327.5,185,11,186,10,7,4,350,High,928,160,1823580,0.643,59.6,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),31-08-22,Domestic,Grade3,1010,100,13682.9,185,16,186,10,7,7,150,Medium,2492,398.5,3078190,0.782,28.3,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),31-08-22,Domestic,Grade3,2191,200,31986,370,28,372,20,14,7,300,High,3452,235.2,4559404,0.947,51.2,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),31-08-22,Domestic,Grade3,3442,200,31986,370,18,186,10,7,4,280,Medium,1810,386.6,1735062,0.674,49.43,Lift & Heavy Item,Rich
10013,186,BYA LF - Skin Coated FR,1x 10 rm (7-w),31-08-22,Domestic,Grade3,3556,200,28432,370,13,186,10,7,5,175,Medium,1177,232.5,1355313,0.351,40.88,Lift & Heavy Item,Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),01-08-22,Power,Grade3,1003,200,38382,370,22,372,29,14,4,350,High,928,160,1823580,0.643,59.6,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),01-08-22,Power,Grade3,2191,500,115146,925,42,558,43.5,21,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),01-08-22,Power,Grade3,2355,100,23029.2,185,12,186,14.5,7,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),03-08-22,Power,Grade3,2191,200,46058.4,370,14,186,14.5,7,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),04-08-22,Power,Grade3,2191,200,46058.4,370,14,186,14.5,7,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),06-08-22,Power,Grade3,2191,100,23029.2,185,14,186,14.5,7,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),07-08-22,Power,Grade3,2191,200,39917.28,370,28,372,29,14,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),08-08-22,Power,Grade3,4385,100,20470.4,185,14,186,14.5,7,7,150,Low,3670,260.1,3176702,0.613,35,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),10-08-22,Power,Grade3,2355,200,46058.4,370,24,372,29,14,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),10-08-22,Power,Grade3,2665,100,19191,185,14,186,14.5,7,7,230,Medium,1927,97.1,3729989,0.473,39.46,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),11-08-22,Power,Grade3,2355,100,23029.2,185,12,186,14.5,7,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),17-08-22,Power,Grade3,2355,100,23029.2,185,12,186,14.5,7,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),21-08-22,Power,Grade3,1007,100,23029.2,185,14,186,14.5,7,7,280,High,2799,196.7,2404250,0.604,51.1,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),21-08-22,Power,Grade3,1008,200,46058.4,370,12,186,14.5,7,7,300,High,4363,171.1,6598719,0.353,68,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),21-08-22,Power,Grade3,2191,932,188409.56,1724.2,56,744,58,28,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),21-08-22,Power,Grade3,2668,100,23029.2,185,18,186,14.5,7,4,350,High,3438,329.9,3571695,0.316,52.4,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),22-08-22,Power,Grade3,2355,100,23029.2,185,12,186,14.5,7,4,180,Medium,1364,186.3,1665298,0.326,48.04,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),24-08-22,Power,Grade3,1012,300,69087.6,555,34,372,29,14,3,300,High,2372,147.8,3147269,0.53,42.4,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),24-08-22,Power,Grade3,2191,200,46058.4,370,28,372,29,14,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),24-08-22,Power,Grade3,2668,100,23029.2,185,18,186,14.5,7,4,350,High,3438,329.9,3571695,0.316,52.4,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),25-08-22,Power,Grade3,1001,100,19191,185,11,186,14.5,7,5,300,High,3085,106,6785254,0.46,53.3,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),25-08-22,Power,Grade3,1008,300,65761.16,555,24,372,29,14,7,300,High,4363,171.1,6598719,0.353,68,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),25-08-22,Power,Grade3,1010,100,19958.64,185,16,186,14.5,7,7,150,Medium,2492,398.5,3078190,0.782,28.3,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),25-08-22,Power,Grade3,2561,100,19958.64,185,12,186,14.5,7,4,280,Medium,2689,114.4,3764791,0.353,40.3,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),25-08-22,Power,Grade3,2668,100,23029.2,185,18,186,14.5,7,4,350,High,3438,329.9,3571695,0.316,52.4,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),27-08-22,Power,Grade3,2665,100,19446.88,185,14,186,14.5,7,7,230,Medium,1927,97.1,3729989,0.473,39.46,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),29-08-22,Power,Grade3,2191,400,92116.8,740,28,372,29,14,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),30-08-22,Power,Grade3,1002,100,19191,185,10,186,14.5,7,4,180,Medium,683.04,29,3658027,0.506,51.75,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),30-08-22,Power,Grade3,1003,100,19958.64,185,11,186,14.5,7,4,350,High,928,160,1823580,0.643,59.6,"Industry, Machineries",Rich
10014,186,BYA LF - Skin Coated FR,1x 14.5 rm (7-w),31-08-22,Power,Grade3,2191,100,23029.2,185,14,186,14.5,7,7,300,High,3452,235.2,4559404,0.947,51.2,"Industry, Machineries",Rich
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),01-08-22,Domestic,Grade1,1013,400,8816,740,38,372,3,6,4,200,Medium,2073,118.9,2279046,0.456,43.95,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),01-08-22,Domestic,Grade1,3033,400,9048,740,42,558,4.5,9,6,200,Medium,2637,153.3,2725224,0.558,40.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),01-08-22,Domestic,Grade1,3299,200,4524,370,13,186,1.5,3,5,350,High,1601,210.9,2418743,0.351,40.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),02-08-22,Domestic,Grade1,2355,100,2610,185,12,186,1.5,3,4,180,Medium,1364,186.3,1665298,0.326,48.04,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),03-08-22,Domestic,Grade1,2227,100,2610,185,17,186,1.5,3,3,350,High,2407,249.2,3136413,0.759,47.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),03-08-22,Domestic,Grade1,3033,100,2262,185,14,186,1.5,3,6,200,Medium,2637,153.3,2725224,0.558,40.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),04-08-22,Domestic,Grade1,3033,200,4408,370,14,186,1.5,3,6,200,Medium,2637,153.3,2725224,0.558,40.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),06-08-22,Domestic,Grade1,1006,200,4524,370,13,186,1.5,3,7,350,Medium,2567,183.1,3318750,0.429,56.52,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),06-08-22,Domestic,Grade1,1007,600,15660,1110,14,186,1.5,3,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),06-08-22,Domestic,Grade1,2191,200,5220,370,14,186,1.5,3,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),06-08-22,Domestic,Grade1,2227,200,5220,370,17,186,1.5,3,3,350,High,2407,249.2,3136413,0.759,47.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),07-08-22,Domestic,Grade1,3419,100,2233,185,11,186,1.5,3,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),10-08-22,Domestic,Grade1,1005,300,6438,555,15,186,1.5,3,3,300,High,1800,26,4262296,1.047,56.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),10-08-22,Domestic,Grade1,1009,1000,22330,1850,15,186,1.5,3,4,270,High,280.13,25,1385910,1.047,65.16,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),10-08-22,Domestic,Grade1,1013,900,20126,1665,76,744,6,12,4,200,Medium,2073,118.9,2279046,0.456,43.95,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),10-08-22,Domestic,Grade1,3419,100,2233,185,11,186,1.5,3,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),11-08-22,Domestic,Grade1,3060,400,9048,740,10,186,1.5,3,4,250,Medium,171.1,18,794360,1,58.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),11-08-22,Domestic,Grade1,3324,100,2262,185,13,186,1.5,3,5,220,Low,3858,266.5,2379846,0.329,45.52,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),14-08-22,Domestic,Grade1,2191,1000,26100,1850,28,372,3,6,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),14-08-22,Domestic,Grade1,3033,400,8816,740,14,186,1.5,3,6,200,Medium,2637,153.3,2725224,0.558,40.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),17-08-22,Domestic,Grade1,1005,300,6438,555,15,186,1.5,3,3,300,High,1800,26,4262296,1.047,56.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),17-08-22,Domestic,Grade1,3442,200,5220,370,18,186,1.5,3,4,280,Medium,1810,386.6,1735062,0.674,49.43,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),20-08-22,Domestic,Grade1,1009,1000,22330,1850,15,186,1.5,3,4,270,High,280.13,25,1385910,1.047,65.16,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),22-08-22,Domestic,Grade1,1007,100,2610,185,14,186,1.5,3,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),22-08-22,Domestic,Grade1,2355,200,5220,370,24,372,3,6,4,180,Medium,1364,186.3,1665298,0.326,48.04,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),22-08-22,Domestic,Grade1,3299,800,18096,1480,26,372,3,6,5,350,High,1601,210.9,2418743,0.351,40.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),23-08-22,Domestic,Grade1,2191,1500,39150,2775,56,744,6,12,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),23-08-22,Domestic,Grade1,4385,200,4640,370,28,372,3,6,7,150,Low,3670,260.1,3176702,0.613,35,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),24-08-22,Domestic,Grade1,1007,500,11426,925,28,372,3,6,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),24-08-22,Domestic,Grade1,1009,1000,22330,1850,15,186,1.5,3,4,270,High,280.13,25,1385910,1.047,65.16,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),24-08-22,Domestic,Grade1,2227,800,20880,1480,34,372,3,6,3,350,High,2407,249.2,3136413,0.759,47.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),24-08-22,Domestic,Grade1,3324,100,2262,185,13,186,1.5,3,5,220,Low,3858,266.5,2379846,0.329,45.52,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),25-08-22,Domestic,Grade1,1007,1400,34684,2590,56,744,6,12,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),28-08-22,Domestic,Grade1,3033,200,4408,370,14,186,1.5,3,6,200,Medium,2637,153.3,2725224,0.558,40.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),28-08-22,Domestic,Grade1,3299,200,4524,370,26,372,3,6,5,350,High,1601,210.9,2418743,0.351,40.4,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),28-08-22,Domestic,Grade1,3394,800,18299,1480,57,558,4.5,9,4,150,Medium,3403.48,186.5,2120380,0.66,43.2,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),28-08-22,Domestic,Grade1,3419,200,4466,370,22,372,3,6,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),29-08-22,Domestic,Grade1,1007,800,20880,1480,14,186,1.5,3,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),29-08-22,Domestic,Grade1,3033,100,2262,185,14,186,1.5,3,6,200,Medium,2637,153.3,2725224,0.558,40.5,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),29-08-22,Domestic,Grade1,3419,100,2233,185,11,186,1.5,3,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),30-08-22,Domestic,Grade1,1007,500,13050,925,14,186,1.5,3,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),30-08-22,Domestic,Grade1,3394,200,4524,370,19,186,1.5,3,4,150,Medium,3403.48,186.5,2120380,0.66,43.2,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),30-08-22,Domestic,Grade1,3419,100,2233,185,11,186,1.5,3,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),31-08-22,Domestic,Grade1,1007,300,7366,555,28,372,3,6,7,280,High,2799,196.7,2404250,0.604,51.1,House Wiring,General
10015,186,BYA LF - Skin Coated FR,1x 1.5 rm (3-w),31-08-22,Domestic,Grade1,3419,200,4466,370,22,372,3,6,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,1004,100,4126.5,185,16,186,2.5,1,7,425,High,5283,253,9352719,0.46,58.9,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,1008,200,7794.5,370,24,372,5,2,7,300,High,4363,171.1,6598719,0.353,68,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,1011,100,3576.3,185,10,186,2.5,1,4,450,High,3.81,12,110000,0.55,77.78,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,1013,300,10453.8,555,38,372,5,2,4,200,Medium,2073,118.9,2279046,0.456,43.95,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,1014,3500,118751.5,6475,18,186,2.5,1,5,350,High,2919,189.3,4077827,0.714,49.38,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,1015,200,7152.6,370,13,186,2.5,1,6,300,High,4394,219.2,2756398,0.801,60.1,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,2191,400,13755,740,14,186,2.5,1,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,2355,500,20632.5,925,12,186,2.5,1,4,180,Medium,1364,186.3,1665298,0.326,48.04,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,2491,500,17285.45,925,40,744,10,4,4,120,Medium,7,14,179907,0.779,90.49,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,3419,200,7060.9,370,11,186,2.5,1,3,200,Low,1456,138,2301673,0.77,62,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,3442,100,4126.5,185,18,186,2.5,1,4,280,Medium,1810,386.6,1735062,0.674,49.43,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,3629,599,21285.86,1108.15,36,372,5,2,4,250,Medium,121.7,327,264461,0.282,54.6 ,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),01-08-22,Domestic,Grade1,3632,100,3668,185,12,186,2.5,1,4,150,Low,2810,154.2,2839136,0.488,34.9,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),02-08-22,Domestic,Grade1,1008,200,7702.8,370,24,372,5,2,7,300,High,4363,171.1,6598719,0.353,68,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),02-08-22,Domestic,Grade1,1015,300,10728.9,555,13,186,2.5,1,6,300,High,4394,219.2,2756398,0.801,60.1,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),02-08-22,Domestic,Grade1,2561,200,7152.6,370,12,186,2.5,1,4,280,Medium,2689,114.4,3764791,0.353,40.3,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),03-08-22,Domestic,Grade1,1001,100,3668,185,11,186,2.5,1,5,300,High,3085,106,6785254,0.46,53.3,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),03-08-22,Domestic,Grade1,1003,300,11004,555,11,186,2.5,1,4,350,High,928,160,1823580,0.643,59.6,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),03-08-22,Domestic,Grade1,1004,100,4126.5,185,16,186,2.5,1,7,425,High,5283,253,9352719,0.46,58.9,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),03-08-22,Domestic,Grade1,1015,400,16506,740,13,186,2.5,1,6,300,High,4394,219.2,2756398,0.801,60.1,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),03-08-22,Domestic,Grade1,3055,100,3438.75,185,16,186,2.5,1,7,150,Medium,281,303,338563,0.782,52.7,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),03-08-22,Domestic,Grade1,3323,100,3392.9,185,13,186,2.5,1,5,250,Medium,1961,195.4,2204351,0.798,62,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,1001,300,10316.25,555,11,186,2.5,1,5,300,High,3085,106,6785254,0.46,53.3,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,1003,100,4126.5,185,11,186,2.5,1,4,350,High,928,160,1823580,0.643,59.6,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,1004,100,4126.5,185,16,186,2.5,1,7,425,High,5283,253,9352719,0.46,58.9,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,1006,300,10591.35,555,26,372,5,2,7,350,Medium,2567,183.1,3318750,0.429,56.52,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,2665,100,3438.75,185,14,186,2.5,1,7,230,Medium,1927,97.1,3729989,0.473,39.46,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,2666,100,3438.75,185,11,186,2.5,1,5,200,High,36,164,132948,0.643,51.77,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),04-08-22,Domestic,Grade1,3323,300,11921,555,26,372,5,2,5,250,Medium,1961,195.4,2204351,0.798,62,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),06-08-22,Domestic,Grade1,1015,500,20632.5,925,13,186,2.5,1,6,300,High,4394,219.2,2756398,0.801,60.1,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),07-08-22,Domestic,Grade1,1008,1200,41265,2220,12,186,2.5,1,7,300,High,4363,171.1,6598719,0.353,68,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),07-08-22,Domestic,Grade1,2191,100,4126.5,185,14,186,2.5,1,7,300,High,3452,235.2,4559404,0.947,51.2,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),07-08-22,Domestic,Grade1,2224,200,8253,370,18,186,2.5,1,6,350,High,2368,296.4,3578693,0.674,48.5,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),10-08-22,Domestic,Grade1,1013,200,6969.2,370,19,186,2.5,1,4,200,Medium,2073,118.9,2279046,0.456,43.95,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),11-08-22,Domestic,Grade1,2224,200,8253,370,18,186,2.5,1,6,350,High,2368,296.4,3578693,0.674,48.5,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),13-08-22,Domestic,Grade1,2224,1000,32095,1850,18,186,2.5,1,6,350,High,2368,296.4,3578693,0.674,48.5,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),13-08-22,Domestic,Grade1,3438,300,9628.5,555,10,186,2.5,1,4,150,Low,6.45,8.8,500373,0.779,41.9,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),14-08-22,Domestic,Grade1,1006,200,7060.9,370,13,186,2.5,1,7,350,Medium,2567,183.1,3318750,0.429,56.52,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),14-08-22,Domestic,Grade1,2224,100,4126.5,185,18,186,2.5,1,6,350,High,2368,296.4,3578693,0.674,48.5,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),14-08-22,Domestic,Grade1,3299,100,3484.6,185,13,186,2.5,1,5,350,High,1601,210.9,2418743,0.351,40.4,House Wiring,General
10016,186,BYA LF - Skin Coated FR,1x 2.5 re (1-W),16-08-22,Domestic,Grade1,2224,300,12379.5,555,18,186,2.5,1,6,350,High,2368,296.4,3578693,0.674,48.5,House Wiring,General
